model,repo,issue_idx,map_type,rep,gt_file,first_touch_turn,turns_touched
mistral/ministral-3b-latest,pandas,26,structural_required,2,pandas/core/generic.py,na,0
mistral/ministral-3b-latest,pandas,26,structural_required,2,pandas/tseries/index.py,3,3
mistral/ministral-3b-latest,pandas,26,structural_required,3,pandas/core/generic.py,na,0
mistral/ministral-3b-latest,pandas,26,structural_required,3,pandas/tseries/index.py,3,2
mistral/ministral-3b-latest,pandas,26,temporal_cochange_required,1,pandas/core/generic.py,na,0
mistral/ministral-3b-latest,pandas,26,temporal_cochange_required,1,pandas/tseries/index.py,4,3
mistral/ministral-3b-latest,pandas,26,temporal_cochange_required,2,pandas/core/generic.py,na,0
mistral/ministral-3b-latest,pandas,26,temporal_cochange_required,2,pandas/tseries/index.py,4,3
mistral/ministral-3b-latest,pandas,26,temporal_cochange_required,3,pandas/core/generic.py,2,1
mistral/ministral-3b-latest,pandas,26,temporal_cochange_required,3,pandas/tseries/index.py,13,4
mistral/ministral-3b-latest,pandas,26,temporal_frequency_required,1,pandas/core/generic.py,na,0
mistral/ministral-3b-latest,pandas,26,temporal_frequency_required,1,pandas/tseries/index.py,4,2
mistral/ministral-3b-latest,pandas,26,temporal_frequency_required,2,pandas/core/generic.py,na,0
mistral/ministral-3b-latest,pandas,26,temporal_frequency_required,2,pandas/tseries/index.py,3,3
mistral/ministral-3b-latest,pandas,26,temporal_frequency_required,3,pandas/core/generic.py,na,0
mistral/ministral-3b-latest,pandas,26,temporal_frequency_required,3,pandas/tseries/index.py,3,2
mistral/ministral-3b-latest,pandas,35,all_tools_required,1,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,all_tools_required,2,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,all_tools_required,3,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,structural_required,1,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,structural_required,2,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,structural_required,3,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,temporal_cochange_required,1,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,temporal_cochange_required,2,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,temporal_cochange_required,3,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,temporal_frequency_required,1,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,temporal_frequency_required,2,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,35,temporal_frequency_required,3,pandas/src/generate_code.py,na,0
mistral/ministral-3b-latest,pandas,38,all_tools_required,1,pandas/core/reshape/pivot.py,na,0
mistral/ministral-3b-latest,pandas,38,all_tools_required,1,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,all_tools_required,2,pandas/core/reshape/pivot.py,6,4
mistral/ministral-3b-latest,pandas,38,all_tools_required,2,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,all_tools_required,3,pandas/core/reshape/pivot.py,5,1
mistral/ministral-3b-latest,pandas,38,all_tools_required,3,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,structural_required,1,pandas/core/reshape/pivot.py,7,3
mistral/ministral-3b-latest,pandas,38,structural_required,1,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,structural_required,2,pandas/core/reshape/pivot.py,10,2
mistral/ministral-3b-latest,pandas,38,structural_required,2,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,structural_required,3,pandas/core/reshape/pivot.py,7,4
mistral/ministral-3b-latest,pandas,38,structural_required,3,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,temporal_cochange_required,1,pandas/core/reshape/pivot.py,6,3
mistral/ministral-3b-latest,pandas,38,temporal_cochange_required,1,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,temporal_cochange_required,2,pandas/core/reshape/pivot.py,7,5
mistral/ministral-3b-latest,pandas,38,temporal_cochange_required,2,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,temporal_cochange_required,3,pandas/core/reshape/pivot.py,5,3
mistral/ministral-3b-latest,pandas,38,temporal_cochange_required,3,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,temporal_frequency_required,1,pandas/core/reshape/pivot.py,8,2
mistral/ministral-3b-latest,pandas,38,temporal_frequency_required,1,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,temporal_frequency_required,2,pandas/core/reshape/pivot.py,6,2
mistral/ministral-3b-latest,pandas,38,temporal_frequency_required,2,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,38,temporal_frequency_required,3,pandas/core/reshape/pivot.py,5,4
mistral/ministral-3b-latest,pandas,38,temporal_frequency_required,3,pandas/util/_exceptions.py,na,0
mistral/ministral-3b-latest,pandas,44,all_tools_required,1,pandas/tseries/index.py,2,3
mistral/ministral-3b-latest,pandas,44,all_tools_required,1,pandas/core/indexing.py,5,4
mistral/ministral-3b-latest,pandas,44,all_tools_required,2,pandas/tseries/index.py,na,0
mistral/ministral-3b-latest,pandas,44,all_tools_required,2,pandas/core/indexing.py,11,1
mistral/ministral-3b-latest,pandas,44,all_tools_required,3,pandas/tseries/index.py,24,1
mistral/ministral-3b-latest,pandas,44,all_tools_required,3,pandas/core/indexing.py,na,0
mistral/ministral-3b-latest,pandas,44,structural_required,1,pandas/tseries/index.py,na,0
mistral/ministral-3b-latest,pandas,44,structural_required,1,pandas/core/indexing.py,21,1
mistral/ministral-3b-latest,pandas,44,structural_required,2,pandas/tseries/index.py,na,0
mistral/ministral-3b-latest,pandas,44,structural_required,2,pandas/core/indexing.py,4,6
mistral/ministral-3b-latest,pandas,44,structural_required,3,pandas/tseries/index.py,8,2
mistral/ministral-3b-latest,pandas,44,structural_required,3,pandas/core/indexing.py,3,3
mistral/ministral-3b-latest,pandas,44,temporal_cochange_required,1,pandas/tseries/index.py,na,0
mistral/ministral-3b-latest,pandas,44,temporal_cochange_required,1,pandas/core/indexing.py,4,2
mistral/ministral-3b-latest,pandas,44,temporal_cochange_required,2,pandas/tseries/index.py,11,1
mistral/ministral-3b-latest,pandas,44,temporal_cochange_required,2,pandas/core/indexing.py,3,1
mistral/ministral-3b-latest,pandas,44,temporal_cochange_required,3,pandas/tseries/index.py,na,0
mistral/ministral-3b-latest,pandas,44,temporal_cochange_required,3,pandas/core/indexing.py,14,3
mistral/ministral-3b-latest,pandas,44,temporal_frequency_required,1,pandas/tseries/index.py,24,1
mistral/ministral-3b-latest,pandas,44,temporal_frequency_required,1,pandas/core/indexing.py,5,4
mistral/ministral-3b-latest,pandas,44,temporal_frequency_required,2,pandas/tseries/index.py,na,0
mistral/ministral-3b-latest,pandas,44,temporal_frequency_required,2,pandas/core/indexing.py,5,5
mistral/ministral-3b-latest,pandas,44,temporal_frequency_required,3,pandas/tseries/index.py,na,0
mistral/ministral-3b-latest,pandas,44,temporal_frequency_required,3,pandas/core/indexing.py,9,1
mistral/ministral-3b-latest,requests,12,all_tools_required,1,requests/sessions.py,3,2
mistral/ministral-3b-latest,requests,12,all_tools_required,1,requests/adapters.py,2,4
mistral/ministral-3b-latest,requests,12,all_tools_required,1,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,all_tools_required,2,requests/sessions.py,3,1
mistral/ministral-3b-latest,requests,12,all_tools_required,2,requests/adapters.py,2,2
mistral/ministral-3b-latest,requests,12,all_tools_required,2,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,all_tools_required,3,requests/sessions.py,4,4
mistral/ministral-3b-latest,requests,12,all_tools_required,3,requests/adapters.py,6,2
mistral/ministral-3b-latest,requests,12,all_tools_required,3,requests/api.py,2,1
mistral/ministral-3b-latest,requests,12,structural_required,1,requests/sessions.py,3,1
mistral/ministral-3b-latest,requests,12,structural_required,1,requests/adapters.py,2,3
mistral/ministral-3b-latest,requests,12,structural_required,1,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,structural_required,2,requests/sessions.py,3,3
mistral/ministral-3b-latest,requests,12,structural_required,2,requests/adapters.py,2,4
mistral/ministral-3b-latest,requests,12,structural_required,2,requests/api.py,9,1
mistral/ministral-3b-latest,requests,12,structural_required,3,requests/sessions.py,na,0
mistral/ministral-3b-latest,requests,12,structural_required,3,requests/adapters.py,2,5
mistral/ministral-3b-latest,requests,12,structural_required,3,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,1,requests/sessions.py,5,1
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,1,requests/adapters.py,3,2
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,1,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,2,requests/sessions.py,3,3
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,2,requests/adapters.py,2,3
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,2,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,3,requests/sessions.py,3,12
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,3,requests/adapters.py,2,2
mistral/ministral-3b-latest,requests,12,temporal_cochange_required,3,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,1,requests/sessions.py,na,0
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,1,requests/adapters.py,3,2
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,1,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,2,requests/sessions.py,4,2
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,2,requests/adapters.py,3,2
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,2,requests/api.py,na,0
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,3,requests/sessions.py,9,2
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,3,requests/adapters.py,4,1
mistral/ministral-3b-latest,requests,12,temporal_frequency_required,3,requests/api.py,na,0
mistral/ministral-3b-latest,requests,13,all_tools_required,1,requests/sessions.py,2,4
mistral/ministral-3b-latest,requests,13,all_tools_required,2,requests/sessions.py,3,3
mistral/ministral-3b-latest,requests,13,all_tools_required,3,requests/sessions.py,3,2
mistral/ministral-3b-latest,requests,13,structural_required,1,requests/sessions.py,3,2
mistral/ministral-3b-latest,requests,13,structural_required,2,requests/sessions.py,3,3
mistral/ministral-3b-latest,requests,13,structural_required,3,requests/sessions.py,3,2
mistral/ministral-3b-latest,requests,13,temporal_cochange_required,1,requests/sessions.py,3,4
mistral/ministral-3b-latest,requests,13,temporal_cochange_required,2,requests/sessions.py,3,4
mistral/ministral-3b-latest,requests,13,temporal_cochange_required,3,requests/sessions.py,3,3
mistral/ministral-3b-latest,requests,13,temporal_frequency_required,1,requests/sessions.py,3,2
mistral/ministral-3b-latest,requests,13,temporal_frequency_required,2,requests/sessions.py,2,2
mistral/ministral-3b-latest,requests,13,temporal_frequency_required,3,requests/sessions.py,3,4
mistral/ministral-3b-latest,requests,7,all_tools_required,1,requests/cookies.py,3,4
mistral/ministral-3b-latest,requests,7,all_tools_required,2,requests/cookies.py,2,2
mistral/ministral-3b-latest,requests,7,all_tools_required,3,requests/cookies.py,2,3
mistral/ministral-3b-latest,requests,7,structural_required,1,requests/cookies.py,2,5
mistral/ministral-3b-latest,requests,7,structural_required,2,requests/cookies.py,2,3
mistral/ministral-3b-latest,requests,7,structural_required,3,requests/cookies.py,2,3
mistral/ministral-3b-latest,requests,7,temporal_cochange_required,1,requests/cookies.py,15,11
mistral/ministral-3b-latest,requests,7,temporal_cochange_required,2,requests/cookies.py,2,4
mistral/ministral-3b-latest,requests,7,temporal_cochange_required,3,requests/cookies.py,2,2
mistral/ministral-3b-latest,requests,7,temporal_frequency_required,1,requests/cookies.py,2,3
mistral/ministral-3b-latest,requests,7,temporal_frequency_required,2,requests/cookies.py,2,4
mistral/ministral-3b-latest,requests,7,temporal_frequency_required,3,requests/cookies.py,2,8
mistral/ministral-3b-latest,rich,1,all_tools_required,1,rich/console.py,2,2
mistral/ministral-3b-latest,rich,1,all_tools_required,2,rich/console.py,2,3
mistral/ministral-3b-latest,rich,1,all_tools_required,3,rich/console.py,2,4
mistral/ministral-3b-latest,rich,1,structural_required,1,rich/console.py,2,2
mistral/ministral-3b-latest,rich,1,structural_required,2,rich/console.py,2,2
mistral/ministral-3b-latest,rich,1,structural_required,3,rich/console.py,2,2
mistral/ministral-3b-latest,rich,1,temporal_cochange_required,1,rich/console.py,4,2
mistral/ministral-3b-latest,rich,1,temporal_cochange_required,2,rich/console.py,2,2
mistral/ministral-3b-latest,rich,1,temporal_cochange_required,3,rich/console.py,2,4
mistral/ministral-3b-latest,rich,1,temporal_frequency_required,1,rich/console.py,2,3
mistral/ministral-3b-latest,rich,1,temporal_frequency_required,2,rich/console.py,2,3
mistral/ministral-3b-latest,rich,1,temporal_frequency_required,3,rich/console.py,2,2
mistral/ministral-3b-latest,rich,12,all_tools_required,1,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,all_tools_required,1,rich/syntax.py,11,2
mistral/ministral-3b-latest,rich,12,all_tools_required,1,rich/console.py,3,1
mistral/ministral-3b-latest,rich,12,all_tools_required,1,rich/markdown.py,2,5
mistral/ministral-3b-latest,rich,12,all_tools_required,2,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,all_tools_required,2,rich/syntax.py,13,1
mistral/ministral-3b-latest,rich,12,all_tools_required,2,rich/console.py,2,1
mistral/ministral-3b-latest,rich,12,all_tools_required,2,rich/markdown.py,3,1
mistral/ministral-3b-latest,rich,12,all_tools_required,3,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,all_tools_required,3,rich/syntax.py,6,1
mistral/ministral-3b-latest,rich,12,all_tools_required,3,rich/console.py,8,1
mistral/ministral-3b-latest,rich,12,all_tools_required,3,rich/markdown.py,3,2
mistral/ministral-3b-latest,rich,12,structural_required,1,rich/text.py,2,1
mistral/ministral-3b-latest,rich,12,structural_required,1,rich/syntax.py,4,1
mistral/ministral-3b-latest,rich,12,structural_required,1,rich/console.py,5,1
mistral/ministral-3b-latest,rich,12,structural_required,1,rich/markdown.py,3,1
mistral/ministral-3b-latest,rich,12,structural_required,2,rich/text.py,2,1
mistral/ministral-3b-latest,rich,12,structural_required,2,rich/syntax.py,7,9
mistral/ministral-3b-latest,rich,12,structural_required,2,rich/console.py,na,0
mistral/ministral-3b-latest,rich,12,structural_required,2,rich/markdown.py,5,3
mistral/ministral-3b-latest,rich,12,structural_required,3,rich/text.py,2,1
mistral/ministral-3b-latest,rich,12,structural_required,3,rich/syntax.py,17,1
mistral/ministral-3b-latest,rich,12,structural_required,3,rich/console.py,8,2
mistral/ministral-3b-latest,rich,12,structural_required,3,rich/markdown.py,4,6
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,1,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,1,rich/syntax.py,10,1
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,1,rich/console.py,7,4
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,1,rich/markdown.py,5,4
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,2,rich/text.py,7,1
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,2,rich/syntax.py,6,1
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,2,rich/console.py,10,2
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,2,rich/markdown.py,4,2
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,3,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,3,rich/syntax.py,8,1
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,3,rich/console.py,21,2
mistral/ministral-3b-latest,rich,12,temporal_cochange_required,3,rich/markdown.py,4,6
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,1,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,1,rich/syntax.py,5,3
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,1,rich/console.py,8,1
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,1,rich/markdown.py,4,4
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,2,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,2,rich/syntax.py,3,2
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,2,rich/console.py,6,2
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,2,rich/markdown.py,2,2
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,3,rich/text.py,na,0
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,3,rich/syntax.py,3,2
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,3,rich/console.py,5,2
mistral/ministral-3b-latest,rich,12,temporal_frequency_required,3,rich/markdown.py,2,2
mistral/ministral-3b-latest,rich,8,all_tools_required,1,rich/file_proxy.py,3,2
mistral/ministral-3b-latest,rich,8,all_tools_required,2,rich/file_proxy.py,3,2
mistral/ministral-3b-latest,rich,8,all_tools_required,3,rich/file_proxy.py,4,1
mistral/ministral-3b-latest,rich,8,structural_required,1,rich/file_proxy.py,4,2
mistral/ministral-3b-latest,rich,8,structural_required,2,rich/file_proxy.py,5,2
mistral/ministral-3b-latest,rich,8,structural_required,3,rich/file_proxy.py,5,2
mistral/ministral-3b-latest,rich,8,temporal_cochange_required,1,rich/file_proxy.py,3,3
mistral/ministral-3b-latest,rich,8,temporal_cochange_required,2,rich/file_proxy.py,4,1
mistral/ministral-3b-latest,rich,8,temporal_cochange_required,3,rich/file_proxy.py,3,4
mistral/ministral-3b-latest,rich,8,temporal_frequency_required,1,rich/file_proxy.py,3,2
mistral/ministral-3b-latest,rich,8,temporal_frequency_required,2,rich/file_proxy.py,4,2
mistral/ministral-3b-latest,rich,8,temporal_frequency_required,3,rich/file_proxy.py,4,2
mistral/ministral-3b-latest,scikit-learn,45,all_tools_required,1,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,all_tools_required,1,sklearn/_min_dependencies.py,1,3
mistral/ministral-3b-latest,scikit-learn,45,all_tools_required,2,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,all_tools_required,2,sklearn/_min_dependencies.py,4,4
mistral/ministral-3b-latest,scikit-learn,45,all_tools_required,3,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,all_tools_required,3,sklearn/_min_dependencies.py,4,3
mistral/ministral-3b-latest,scikit-learn,45,structural_required,1,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,structural_required,1,sklearn/_min_dependencies.py,5,2
mistral/ministral-3b-latest,scikit-learn,45,structural_required,2,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,structural_required,2,sklearn/_min_dependencies.py,3,3
mistral/ministral-3b-latest,scikit-learn,45,structural_required,3,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,structural_required,3,sklearn/_min_dependencies.py,1,2
mistral/ministral-3b-latest,scikit-learn,45,temporal_cochange_required,1,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,temporal_cochange_required,1,sklearn/_min_dependencies.py,2,2
mistral/ministral-3b-latest,scikit-learn,45,temporal_cochange_required,2,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,temporal_cochange_required,2,sklearn/_min_dependencies.py,5,2
mistral/ministral-3b-latest,scikit-learn,45,temporal_cochange_required,3,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,temporal_cochange_required,3,sklearn/_min_dependencies.py,2,2
mistral/ministral-3b-latest,scikit-learn,45,temporal_frequency_required,1,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,temporal_frequency_required,1,sklearn/_min_dependencies.py,5,2
mistral/ministral-3b-latest,scikit-learn,45,temporal_frequency_required,2,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,temporal_frequency_required,2,sklearn/_min_dependencies.py,4,1
mistral/ministral-3b-latest,scikit-learn,45,temporal_frequency_required,3,sklearn/decomposition/_truncated_svd.py,na,0
mistral/ministral-3b-latest,scikit-learn,45,temporal_frequency_required,3,sklearn/_min_dependencies.py,1,2
mistral/ministral-3b-latest,scikit-learn,49,all_tools_required,1,sklearn/linear_model/_coordinate_descent.py,2,3
mistral/ministral-3b-latest,scikit-learn,49,all_tools_required,2,sklearn/linear_model/_coordinate_descent.py,3,3
mistral/ministral-3b-latest,scikit-learn,49,all_tools_required,3,sklearn/linear_model/_coordinate_descent.py,3,2
mistral/ministral-3b-latest,scikit-learn,49,structural_required,1,sklearn/linear_model/_coordinate_descent.py,3,2
mistral/ministral-3b-latest,scikit-learn,49,structural_required,2,sklearn/linear_model/_coordinate_descent.py,2,2
mistral/ministral-3b-latest,scikit-learn,49,structural_required,3,sklearn/linear_model/_coordinate_descent.py,2,4
mistral/ministral-3b-latest,scikit-learn,49,temporal_cochange_required,1,sklearn/linear_model/_coordinate_descent.py,2,3
mistral/ministral-3b-latest,scikit-learn,49,temporal_cochange_required,2,sklearn/linear_model/_coordinate_descent.py,4,5
mistral/ministral-3b-latest,scikit-learn,49,temporal_cochange_required,3,sklearn/linear_model/_coordinate_descent.py,4,3
mistral/ministral-3b-latest,scikit-learn,49,temporal_frequency_required,1,sklearn/linear_model/_coordinate_descent.py,4,2
mistral/ministral-3b-latest,scikit-learn,49,temporal_frequency_required,2,sklearn/linear_model/_coordinate_descent.py,3,4
mistral/ministral-3b-latest,scikit-learn,49,temporal_frequency_required,3,sklearn/linear_model/_coordinate_descent.py,3,3
mistral/ministral-3b-latest,scikit-learn,5,all_tools_required,1,sklearn/decomposition/_pca.py,8,6
mistral/ministral-3b-latest,scikit-learn,5,all_tools_required,2,sklearn/decomposition/_pca.py,8,7
mistral/ministral-3b-latest,scikit-learn,5,all_tools_required,3,sklearn/decomposition/_pca.py,3,19
mistral/ministral-3b-latest,scikit-learn,5,structural_required,1,sklearn/decomposition/_pca.py,3,7
mistral/ministral-3b-latest,scikit-learn,5,structural_required,2,sklearn/decomposition/_pca.py,3,4
mistral/ministral-3b-latest,scikit-learn,5,structural_required,3,sklearn/decomposition/_pca.py,4,4
mistral/ministral-3b-latest,scikit-learn,5,temporal_cochange_required,1,sklearn/decomposition/_pca.py,2,6
mistral/ministral-3b-latest,scikit-learn,5,temporal_cochange_required,2,sklearn/decomposition/_pca.py,3,4
mistral/ministral-3b-latest,scikit-learn,5,temporal_cochange_required,3,sklearn/decomposition/_pca.py,3,4
mistral/ministral-3b-latest,scikit-learn,5,temporal_frequency_required,1,sklearn/decomposition/_pca.py,5,9
mistral/ministral-3b-latest,scikit-learn,5,temporal_frequency_required,2,sklearn/decomposition/_pca.py,4,5
mistral/ministral-3b-latest,scikit-learn,5,temporal_frequency_required,3,sklearn/decomposition/_pca.py,5,4
mistral/ministral-3b-latest,scrapy,20,all_tools_required,1,scrapy/settings/__init__.py,3,4
mistral/ministral-3b-latest,scrapy,20,all_tools_required,2,scrapy/settings/__init__.py,3,3
mistral/ministral-3b-latest,scrapy,20,all_tools_required,3,scrapy/settings/__init__.py,3,2
mistral/ministral-3b-latest,scrapy,20,structural_required,1,scrapy/settings/__init__.py,5,2
mistral/ministral-3b-latest,scrapy,20,structural_required,2,scrapy/settings/__init__.py,3,3
mistral/ministral-3b-latest,scrapy,20,structural_required,3,scrapy/settings/__init__.py,3,2
mistral/ministral-3b-latest,scrapy,20,temporal_cochange_required,1,scrapy/settings/__init__.py,3,2
mistral/ministral-3b-latest,scrapy,20,temporal_cochange_required,2,scrapy/settings/__init__.py,3,4
mistral/ministral-3b-latest,scrapy,20,temporal_cochange_required,3,scrapy/settings/__init__.py,3,2
mistral/ministral-3b-latest,scrapy,20,temporal_frequency_required,1,scrapy/settings/__init__.py,3,2
mistral/ministral-3b-latest,scrapy,20,temporal_frequency_required,2,scrapy/settings/__init__.py,3,2
mistral/ministral-3b-latest,scrapy,20,temporal_frequency_required,3,scrapy/settings/__init__.py,3,2
mistral/ministral-3b-latest,scrapy,26,all_tools_required,1,scrapy/extensions/feedexport.py,4,3
mistral/ministral-3b-latest,scrapy,26,all_tools_required,2,scrapy/extensions/feedexport.py,4,3
mistral/ministral-3b-latest,scrapy,26,all_tools_required,3,scrapy/extensions/feedexport.py,4,1
mistral/ministral-3b-latest,scrapy,26,structural_required,1,scrapy/extensions/feedexport.py,9,2
mistral/ministral-3b-latest,scrapy,26,structural_required,2,scrapy/extensions/feedexport.py,na,0
mistral/ministral-3b-latest,scrapy,26,structural_required,3,scrapy/extensions/feedexport.py,na,0
mistral/ministral-3b-latest,scrapy,26,temporal_cochange_required,1,scrapy/extensions/feedexport.py,7,2
mistral/ministral-3b-latest,scrapy,26,temporal_cochange_required,2,scrapy/extensions/feedexport.py,7,2
mistral/ministral-3b-latest,scrapy,26,temporal_cochange_required,3,scrapy/extensions/feedexport.py,9,3
mistral/ministral-3b-latest,scrapy,26,temporal_frequency_required,1,scrapy/extensions/feedexport.py,5,2
mistral/ministral-3b-latest,scrapy,26,temporal_frequency_required,2,scrapy/extensions/feedexport.py,5,6
mistral/ministral-3b-latest,scrapy,26,temporal_frequency_required,3,scrapy/extensions/feedexport.py,4,2
mistral/ministral-3b-latest,scrapy,48,all_tools_required,1,scrapy/commands/shell.py,na,0
mistral/ministral-3b-latest,scrapy,48,all_tools_required,1,scrapy/utils/url.py,14,1
mistral/ministral-3b-latest,scrapy,48,all_tools_required,2,scrapy/commands/shell.py,na,0
mistral/ministral-3b-latest,scrapy,48,all_tools_required,2,scrapy/utils/url.py,6,1
mistral/ministral-3b-latest,scrapy,48,all_tools_required,3,scrapy/commands/shell.py,7,1
mistral/ministral-3b-latest,scrapy,48,all_tools_required,3,scrapy/utils/url.py,14,1
mistral/ministral-3b-latest,scrapy,48,structural_required,1,scrapy/commands/shell.py,5,2
mistral/ministral-3b-latest,scrapy,48,structural_required,1,scrapy/utils/url.py,na,0
mistral/ministral-3b-latest,scrapy,48,structural_required,2,scrapy/commands/shell.py,11,2
mistral/ministral-3b-latest,scrapy,48,structural_required,2,scrapy/utils/url.py,16,2
mistral/ministral-3b-latest,scrapy,48,structural_required,3,scrapy/commands/shell.py,na,0
mistral/ministral-3b-latest,scrapy,48,structural_required,3,scrapy/utils/url.py,12,1
mistral/ministral-3b-latest,scrapy,48,temporal_cochange_required,1,scrapy/commands/shell.py,na,0
mistral/ministral-3b-latest,scrapy,48,temporal_cochange_required,1,scrapy/utils/url.py,15,1
mistral/ministral-3b-latest,scrapy,48,temporal_cochange_required,2,scrapy/commands/shell.py,12,1
mistral/ministral-3b-latest,scrapy,48,temporal_cochange_required,2,scrapy/utils/url.py,14,2
mistral/ministral-3b-latest,scrapy,48,temporal_cochange_required,3,scrapy/commands/shell.py,10,1
mistral/ministral-3b-latest,scrapy,48,temporal_cochange_required,3,scrapy/utils/url.py,na,0
mistral/ministral-3b-latest,scrapy,48,temporal_frequency_required,1,scrapy/commands/shell.py,na,0
mistral/ministral-3b-latest,scrapy,48,temporal_frequency_required,1,scrapy/utils/url.py,na,0
mistral/ministral-3b-latest,scrapy,48,temporal_frequency_required,2,scrapy/commands/shell.py,na,0
mistral/ministral-3b-latest,scrapy,48,temporal_frequency_required,2,scrapy/utils/url.py,18,2
